id_pedido,fecha,hora,distrito,categoria_restaurante,monto_soles,tiempo_entrega_min,calificacion
829,2025-05-08,12,San Borja,Saludable,22.4,46.0,4.0
2968,2026-02-21,11,San Borja,Saludable,37.81,23.0,4.0
1684,2026-03-22,22,La Molina,Pizza,36.21,47.0,
2654,2025-10-18,16,Miraflores,Postres,27.09,30.0,3.0
2602,2025-05-10,6,San Isidro,Comida rápida,15.3,44.0,4.0
2554,2026-02-01,12,San Isidro,Postres,19.53,55.0,4.0
653,2026-03-08,20,La Molina,Criolla,44.23,69.0,1.0
173,2025-12-17,14,San Isidro,Comida rápida,22.68,29.0,4.0
39,2025-06-24,18,Miraflores,Comida rápida,28.27,27.0,
2908,2026-03-26,14,La Molina,Saludable,39.45,43.0,2.0
714,2026-02-27,13,Miraflores,Criolla,44.56,38.0,5.0
91,2025-06-10,23,San Isidro,Pizza,47.14,47.0,2.0
1104,2025-05-15,20,Surco,Criolla,57.71,46.0,3.0
1206,2025-10-24,18,Surco,Pizza,47.54,36.0,4.0
2629,2026-04-25,19,Miraflores,Postres,26.04,40.0,5.0
1828,2025-07-16,5,Surco,Pizza,55.34,33.0,5.0
1156,2025-11-30,21,San Borja,Saludable,38.78,37.0,3.0
1325,2025-11-17,19,Surco,Comida rápida,41.01,38.0,5.0
217,2025-10-19,9,San Isidro,Comida rápida,28.27,32.0,5.0
511,2026-01-23,12,San Borja,Saludable,28.57,,4.0
1681,2026-04-09,20,San Isidro,Pizza,30.32,17.0,5.0
500,2026-04-01,20,San Isidro,Criolla,49.36,36.0,4.0
2520,2025-09-07,20,San Borja,Postres,25.22,38.0,3.0
1857,2026-03-14,19,Surco,Criolla,41.45,56.0,3.0
1389,2025-06-24,13,La Molina,Criolla,42.05,47.0,3.0
1520,2025-09-19,18,San Borja,Pizza,73.61,55.0,3.0
2387,2026-04-12,13,Miraflores,Comida rápida,38.06,29.0,4.0
2767,2025-08-21,19,Miraflores,Criolla,60.26,37.0,4.0
2077,2025-07-08,12,La Molina,Comida rápida,21.27,54.0,4.0
1541,2026-03-29,18,La Molina,Criolla,29.69,48.0,3.0
1218,2025-12-01,20,San Isidro,Saludable,62.18,34.0,4.0
1417,2026-02-15,16,Surco,Criolla,43.26,42.0,4.0
2218,2025-06-19,3,Surco,Comida rápida,51.53,31.0,4.0
2561,2025-06-20,12,San Isidro,Comida rápida,46.25,39.0,4.0
1677,2026-04-25,18,Miraflores,Postres,26.93,32.0,4.0
1198,2025-07-02,19,San Isidro,Criolla,55.95,30.0,5.0
1543,2025-09-30,8,San Isidro,Criolla,38.64,38.0,5.0
954,2025-08-03,18,Miraflores,Criolla,51.71,10.0,
751,2025-11-18,12,San Borja,Criolla,37.84,36.0,4.0
235,2025-11-17,19,San Isidro,Postres,20.85,25.0,5.0
733,2025-12-03,14,San Borja,Pizza,63.3,29.0,4.0
2797,2025-08-26,14,Miraflores,Criolla,48.48,27.0,4.0
1157,2026-01-22,15,Miraflores,Pizza,67.36,28.0,3.0
2617,2025-08-30,22,Miraflores,Criolla,56.64,18.0,5.0
2446,2026-01-18,14,Miraflores,Criolla,59.93,14.0,5.0
1210,2025-07-02,13,Miraflores,Comida rápida,25.03,38.0,4.0
1066,2025-09-30,18,Miraflores,Comida rápida,31.37,42.0,3.0
2157,2026-03-20,13,San Borja,Criolla,52.2,45.0,4.0
1063,2025-05-23,16,San Borja,Comida rápida,35.45,24.0,4.0
1168,2025-09-26,19,Miraflores,Pizza,60.97,48.0,2.0
1493,2026-03-07,21,Miraflores,Comida rápida,19.7,16.0,5.0
2515,2025-08-13,9,Surco,Postres,34.0,36.0,4.0
885,2025-11-30,17,San Borja,Comida rápida,41.86,38.0,
144,2025-08-04,3,Miraflores,Saludable,52.14,24.0,5.0
2990,2025-05-08,12,San Borja,Pizza,66.34,42.0,2.0
851,2025-12-19,22,Surco,Comida rápida,32.96,37.0,5.0
718,2025-12-28,20,Surco,Pizza,61.97,47.0,4.0
2890,2026-03-23,13,La Molina,Comida rápida,28.69,58.0,1.0
2503,2025-06-21,19,San Borja,Saludable,49.91,53.0,3.0
265,2026-02-28,6,San Borja,Comida rápida,33.54,,4.0
76,2026-02-28,12,Surco,Comida rápida,40.6,36.0,3.0
2493,2025-10-11,21,Miraflores,Saludable,37.9,26.0,4.0
396,2025-09-30,12,La Molina,Criolla,49.17,42.0,2.0
2589,2025-09-26,8,San Borja,Comida rápida,17.83,44.0,2.0
2225,2026-04-10,20,Miraflores,Comida rápida,27.86,23.0,4.0
2847,2025-12-03,22,San Isidro,Pizza,51.05,,5.0
397,2025-11-02,19,La Molina,Postres,23.58,44.0,4.0
1366,2025-06-15,13,Miraflores,Comida rápida,37.37,22.0,5.0
2542,2025-07-26,9,Surco,Saludable,59.51,36.0,4.0
1904,2026-04-18,20,Miraflores,Pizza,56.56,37.0,3.0
596,2025-12-07,12,San Isidro,Criolla,67.26,34.0,4.0
2110,2025-07-04,21,La Molina,Pizza,80.51,42.0,3.0
1297,2025-05-20,21,Miraflores,Saludable,26.18,30.0,4.0
1822,2025-12-28,11,La Molina,Pizza,68.41,36.0,
873,2025-05-26,13,San Borja,Pizza,63.22,38.0,3.0
2959,2026-02-03,14,Surco,Postres,12.5,29.0,5.0
2327,2026-04-13,0,Miraflores,Saludable,57.12,16.0,5.0
1549,2025-09-25,11,La Molina,Saludable,47.1,41.0,3.0
37,2025-06-20,19,San Borja,Comida rápida,40.68,58.0,3.0
2951,2026-01-03,12,San Isidro,Comida rápida,38.2,32.0,4.0
2144,2026-02-26,13,San Isidro,Criolla,51.93,42.0,2.0
2600,2025-12-12,19,Miraflores,Comida rápida,25.12,40.0,4.0
978,2025-05-26,8,Surco,Saludable,42.46,49.0,3.0
1572,2025-06-30,13,Miraflores,Criolla,39.2,37.0,
1123,2025-05-11,19,San Isidro,Saludable,48.18,29.0,5.0
2240,2025-10-07,23,La Molina,Comida rápida,32.23,41.0,3.0
2505,2026-01-07,18,San Borja,Pizza,33.64,37.0,3.0
1893,2025-06-06,10,La Molina,Pizza,77.55,61.0,1.0
676,2025-05-14,22,Miraflores,Pizza,14.21,24.0,5.0
729,2026-01-22,21,San Isidro,Pizza,46.34,32.0,5.0
413,2025-06-22,13,Miraflores,Postres,27.99,33.0,5.0
1517,2025-07-04,14,San Borja,Pizza,40.39,35.0,
1650,2025-11-04,11,Surco,Comida rápida,36.49,42.0,3.0
826,2025-10-30,14,La Molina,Comida rápida,32.15,33.0,3.0
617,2026-04-04,12,San Isidro,Comida rápida,36.44,28.0,4.0
115,2025-06-02,12,Surco,Comida rápida,36.32,45.0,3.0
418,2025-11-12,15,Miraflores,Pizza,52.79,30.0,3.0
1626,2025-06-09,22,San Borja,Postres,43.56,42.0,3.0
2987,2025-06-09,22,Miraflores,Criolla,41.1,35.0,4.0
90,2025-11-04,17,La Molina,Saludable,34.9,39.0,4.0
2083,2025-07-12,14,San Isidro,Comida rápida,34.26,40.0,3.0
754,2025-07-24,22,La Molina,Pizza,41.2,53.0,3.0
2547,2025-07-26,15,Surco,Saludable,43.56,35.0,5.0
1631,2025-12-02,4,La Molina,Comida rápida,38.27,53.0,3.0
12,2025-07-27,19,San Isidro,Saludable,46.01,38.0,3.0
2445,2025-11-06,12,Miraflores,Criolla,54.81,50.0,4.0
285,2026-04-05,19,San Borja,Pizza,43.18,30.0,5.0
1067,2025-09-22,19,La Molina,Criolla,63.67,46.0,3.0
1192,2025-10-27,0,Surco,Criolla,50.05,38.0,5.0
1441,2025-07-20,19,Surco,Pizza,43.5,41.0,3.0
2849,2025-07-09,20,San Isidro,Postres,25.53,31.0,4.0
2848,2025-11-21,11,Surco,Pizza,40.67,31.0,5.0
2756,2025-11-08,13,San Borja,Comida rápida,50.5,47.0,3.0
1569,2025-08-07,22,Surco,Comida rápida,37.63,44.0,3.0
2428,2025-09-07,22,San Borja,Postres,23.57,29.0,4.0
2621,2025-06-08,11,Miraflores,Pizza,45.32,40.0,4.0
1688,2026-03-15,22,Miraflores,Saludable,58.96,28.0,4.0
852,2025-05-12,20,Surco,Pizza,64.11,45.0,2.0
2208,2025-09-02,21,San Borja,Comida rápida,41.03,24.0,5.0
896,2025-05-03,22,Surco,Saludable,59.19,33.0,4.0
497,2025-05-04,1,Miraflores,Criolla,87.45,43.0,2.0
2306,2026-01-19,18,Surco,Pizza,56.27,24.0,4.0
1783,2025-12-14,20,Surco,Pizza,35.3,51.0,4.0
336,2025-08-07,12,San Borja,Criolla,21.89,27.0,4.0
516,2025-06-12,20,Miraflores,Postres,22.0,36.0,4.0
1349,2025-07-26,13,San Borja,Postres,36.42,50.0,4.0
1016,2026-01-28,11,Surco,Pizza,50.86,58.0,
2856,2025-07-23,20,San Isidro,Criolla,57.08,32.0,4.0
2851,2026-03-25,20,Surco,Comida rápida,35.54,27.0,5.0
1782,2026-04-05,14,La Molina,Saludable,37.5,41.0,3.0
2570,2025-08-19,19,Miraflores,Pizza,65.67,41.0,4.0
1786,2026-03-15,21,San Isidro,Criolla,50.64,33.0,3.0
2071,2025-05-01,20,La Molina,Comida rápida,37.62,48.0,3.0
357,2025-06-27,13,La Molina,Comida rápida,35.68,31.0,4.0
2900,2025-10-16,14,San Borja,Comida rápida,34.33,29.0,4.0
1313,2025-12-01,21,La Molina,Criolla,72.68,47.0,3.0
1636,2026-04-18,21,La Molina,Comida rápida,29.23,57.0,1.0
551,2025-12-10,18,Miraflores,Postres,30.27,39.0,4.0
2389,2025-11-22,18,Miraflores,Pizza,47.82,21.0,5.0
2480,2025-07-18,10,San Isidro,Criolla,37.05,29.0,5.0
2522,2025-06-17,13,La Molina,Comida rápida,27.22,69.0,1.0
2266,2025-10-14,13,Miraflores,Comida rápida,44.28,33.0,5.0
1228,2025-05-18,18,San Isidro,Pizza,61.96,26.0,5.0
2725,2025-05-20,18,San Borja,Saludable,60.9,32.0,4.0
958,2026-01-02,18,Surco,Comida rápida,32.59,33.0,5.0
1774,2026-03-12,13,Surco,Saludable,57.79,43.0,3.0
2142,2026-04-08,21,San Borja,Saludable,31.63,32.0,4.0
1009,2025-10-15,13,Surco,Pizza,57.8,34.0,3.0
1093,2025-08-31,20,La Molina,Comida rápida,27.38,67.0,2.0
2719,2026-04-24,7,San Borja,Criolla,58.89,28.0,4.0
997,2026-02-17,14,San Borja,Criolla,38.1,33.0,3.0
1680,2025-11-04,14,La Molina,Comida rápida,28.35,41.0,
154,2026-03-23,12,Miraflores,Postres,25.34,31.0,3.0
2830,2025-06-26,13,La Molina,Criolla,56.94,50.0,4.0
581,2025-05-25,11,Miraflores,Postres,34.07,33.0,4.0
1471,2025-08-11,18,La Molina,Comida rápida,33.84,46.0,2.0
704,2025-11-17,13,La Molina,Postres,25.05,49.0,2.0
1213,2025-06-18,19,San Isidro,Comida rápida,32.0,33.0,5.0
897,2025-08-19,20,San Borja,Pizza,52.62,46.0,2.0
488,2025-08-08,22,San Isidro,Postres,28.81,12.0,4.0
560,2026-02-10,2,San Isidro,Comida rápida,35.15,34.0,5.0
1142,2025-10-18,19,San Borja,Criolla,44.07,36.0,4.0
1120,2026-02-07,20,Surco,Pizza,62.16,48.0,4.0
513,2025-07-04,5,Miraflores,Saludable,42.16,21.0,4.0
634,2025-07-30,1,San Borja,Saludable,47.11,47.0,2.0
2628,2026-02-26,20,San Isidro,Comida rápida,28.08,31.0,4.0
1665,2026-01-13,11,La Molina,Criolla,46.25,25.0,4.0
1013,2026-03-15,22,Surco,Comida rápida,21.37,25.0,5.0
1932,2025-09-02,21,Miraflores,Criolla,57.43,20.0,5.0
1151,2026-02-11,11,San Borja,Pizza,44.56,27.0,3.0
2853,2025-12-14,13,San Isidro,Comida rápida,34.3,26.0,5.0
117,2025-07-01,19,San Borja,Comida rápida,42.59,34.0,3.0
741,2026-03-07,11,San Isidro,Pizza,70.49,37.0,4.0
2809,2025-07-13,12,Miraflores,Comida rápida,28.7,38.0,3.0
1975,2025-08-26,20,Miraflores,Criolla,37.62,31.0,3.0
1082,2025-12-17,14,Surco,Postres,22.11,38.0,4.0
1811,2025-06-10,13,Miraflores,Pizza,16.73,26.0,3.0
831,2025-10-31,9,Miraflores,Postres,35.81,14.0,4.0
120,2025-08-07,13,La Molina,Saludable,41.55,44.0,2.0
657,2025-06-13,20,San Isidro,Criolla,74.13,21.0,4.0
2834,2025-06-05,22,Surco,Saludable,23.77,35.0,3.0
2737,2025-06-24,4,Surco,Criolla,54.26,28.0,4.0
2980,2026-01-18,13,San Isidro,Comida rápida,37.56,33.0,5.0
636,2026-04-11,21,La Molina,Criolla,49.22,49.0,3.0
370,2026-02-23,21,Surco,Criolla,39.31,,4.0
269,2025-10-07,2,Surco,Pizza,36.94,38.0,4.0
47,2025-10-14,12,Miraflores,Comida rápida,39.53,31.0,4.0
992,2025-05-01,1,La Molina,Criolla,60.79,47.0,3.0
877,2025-08-21,13,San Isidro,Saludable,42.75,38.0,4.0
774,2025-06-23,14,La Molina,Comida rápida,31.06,55.0,4.0
1220,2026-03-14,20,La Molina,Pizza,49.14,60.0,2.0
1127,2025-06-07,13,Surco,Comida rápida,37.29,45.0,3.0
5,2025-07-11,18,Miraflores,Pizza,80.17,29.0,3.0
1596,2026-03-28,15,Miraflores,Comida rápida,31.33,10.0,5.0
2312,2026-02-27,16,Miraflores,Comida rápida,32.17,38.0,5.0
2492,2025-10-07,9,San Borja,Postres,24.67,45.0,3.0
1078,2025-05-15,12,Surco,Comida rápida,34.01,42.0,2.0
838,2025-10-07,20,Surco,Pizza,47.27,37.0,3.0
682,2025-05-12,10,Surco,Comida rápida,39.89,35.0,4.0
1716,2025-05-29,14,Miraflores,Criolla,29.07,47.0,2.0
2353,2026-04-06,14,Surco,Comida rápida,26.05,42.0,
2618,2025-06-01,11,Miraflores,Saludable,47.47,10.0,5.0
2362,2026-03-07,5,Miraflores,Saludable,46.57,40.0,3.0
2198,2025-09-18,12,La Molina,Comida rápida,25.47,32.0,3.0
1149,2025-08-14,13,Miraflores,Postres,26.06,31.0,3.0
575,2025-12-09,18,Miraflores,Criolla,51.3,28.0,4.0
51,2025-05-14,13,Miraflores,Saludable,28.01,30.0,
854,2025-06-15,5,San Borja,Comida rápida,20.68,41.0,3.0
1983,2026-01-12,13,La Molina,Postres,29.09,56.0,
1824,2025-05-02,12,Surco,Comida rápida,45.99,32.0,5.0
834,2026-04-17,5,La Molina,Comida rápida,32.27,51.0,2.0
1116,2025-12-29,11,Surco,Comida rápida,31.54,36.0,4.0
1167,2025-06-24,12,San Isidro,Comida rápida,28.94,39.0,4.0
2519,2025-09-06,18,San Borja,Pizza,62.78,28.0,4.0
1907,2026-04-15,12,Miraflores,Saludable,28.63,41.0,3.0
972,2025-08-26,16,Miraflores,Comida rápida,45.27,27.0,4.0
400,2025-09-02,20,San Borja,Comida rápida,45.75,36.0,5.0
2560,2025-05-28,22,Miraflores,Postres,28.91,,5.0
2369,2025-05-12,14,Miraflores,Postres,23.8,30.0,3.0
20,2026-04-09,5,Surco,Saludable,40.12,44.0,2.0
685,2026-01-27,19,San Borja,Comida rápida,34.14,19.0,5.0
36,2025-10-22,14,Surco,Pizza,65.38,41.0,4.0
2877,2025-05-21,15,Miraflores,Comida rápida,46.26,31.0,
525,2025-12-01,16,Miraflores,Postres,26.42,22.0,4.0
2456,2026-04-24,12,San Isidro,Comida rápida,29.78,43.0,2.0
921,2025-07-06,18,Miraflores,Comida rápida,30.55,38.0,4.0
1842,2026-03-13,13,San Borja,Postres,26.39,39.0,4.0
1891,2025-11-27,8,San Isidro,Comida rápida,32.08,45.0,2.0
538,2026-02-01,19,La Molina,Pizza,56.71,51.0,3.0
1706,2026-03-02,21,La Molina,Comida rápida,30.62,29.0,3.0
2979,2026-01-23,18,Surco,Comida rápida,58.29,26.0,3.0
246,2026-04-17,14,San Borja,Pizza,62.94,31.0,3.0
785,2025-07-05,13,Surco,Postres,19.21,42.0,2.0
1410,2025-09-06,14,Miraflores,Saludable,22.83,37.0,4.0
2538,2026-04-08,17,San Isidro,Saludable,56.19,40.0,
155,2025-11-03,11,Miraflores,Comida rápida,37.26,35.0,5.0
1687,2025-12-10,5,Miraflores,Postres,26.0,27.0,3.0
626,2025-09-09,1,Surco,Comida rápida,42.37,35.0,4.0
2924,2026-02-18,22,Surco,Comida rápida,39.67,40.0,4.0
1347,2025-09-30,13,San Isidro,Criolla,43.35,31.0,4.0
570,2025-12-19,19,Surco,Comida rápida,33.5,35.0,4.0
2981,2026-04-01,20,San Borja,Saludable,70.73,34.0,4.0
1759,2025-05-27,21,Miraflores,Pizza,66.2,39.0,4.0
1817,2025-07-25,13,La Molina,Pizza,49.93,60.0,1.0
2066,2025-07-15,19,La Molina,Criolla,62.83,64.0,2.0
128,2026-01-12,12,Miraflores,Criolla,55.4,29.0,5.0
1127,2025-06-07,13,Surco,Comida rápida,37.29,45.0,3.0
2007,2026-02-17,13,San Isidro,Comida rápida,41.17,37.0,5.0
981,2025-09-10,21,San Borja,Saludable,33.34,38.0,5.0
2239,2025-09-20,20,Miraflores,Pizza,97.58,45.0,4.0
191,2026-03-11,11,San Isidro,Criolla,55.87,40.0,3.0
1140,2025-08-12,12,San Isidro,Postres,37.61,34.0,5.0
993,2025-07-29,0,Miraflores,Comida rápida,32.14,33.0,4.0
700,2025-06-10,20,Surco,Criolla,41.54,59.0,2.0
607,2025-10-21,20,La Molina,Saludable,35.79,50.0,2.0
181,2026-04-24,20,Surco,Pizza,37.44,48.0,2.0
302,2026-02-28,11,Surco,Saludable,54.98,28.0,4.0
2545,2026-03-29,19,San Borja,Pizza,31.12,38.0,4.0
2823,2026-03-22,18,La Molina,Comida rápida,25.43,48.0,3.0
1061,2025-09-02,17,La Molina,Criolla,31.16,43.0,3.0
2867,2026-01-03,18,San Borja,Saludable,29.32,37.0,3.0
2926,2025-09-15,21,Miraflores,Saludable,41.15,21.0,5.0
2566,2025-05-08,19,San Isidro,Comida rápida,41.68,53.0,3.0
1070,2025-08-12,20,La Molina,Comida rápida,13.31,43.0,2.0
2525,2025-05-10,19,San Isidro,Saludable,39.65,,5.0
2206,2025-05-10,12,San Isidro,Saludable,47.34,30.0,4.0
1244,2026-01-21,13,San Isidro,Pizza,54.91,32.0,4.0
17,2025-09-27,19,Surco,Pizza,67.98,45.0,3.0
730,2026-04-06,12,Surco,Postres,17.3,36.0,4.0
547,2025-08-04,18,San Borja,Pizza,54.45,31.0,3.0
659,2025-10-07,12,Surco,Postres,20.38,38.0,4.0
2750,2025-08-17,19,San Isidro,Pizza,66.29,41.0,3.0
2781,2025-06-16,12,Surco,Criolla,74.64,41.0,4.0
1505,2026-02-26,19,San Isidro,Postres,26.98,45.0,2.0
960,2025-05-31,14,Miraflores,Comida rápida,34.41,33.0,
2332,2026-04-25,21,Surco,Criolla,29.97,41.0,3.0
798,2026-03-04,22,La Molina,Criolla,56.71,49.0,2.0
226,2026-01-10,14,San Isidro,Saludable,35.53,39.0,4.0
2075,2025-06-22,19,La Molina,Postres,35.86,47.0,4.0
1800,2025-10-13,12,Surco,Saludable,44.0,35.0,5.0
2486,2025-11-29,12,La Molina,Saludable,42.85,48.0,3.0
482,2026-04-22,20,Miraflores,Criolla,27.92,43.0,3.0
2278,2026-01-24,20,San Borja,Comida rápida,25.62,45.0,3.0
2086,2025-07-28,11,Surco,Criolla,74.0,31.0,4.0
1694,2025-11-12,21,San Isidro,Saludable,41.42,25.0,5.0
1046,2026-04-04,20,Miraflores,Criolla,58.16,43.0,4.0
470,2025-07-08,19,Miraflores,Comida rápida,42.21,28.0,
955,2025-09-29,20,Miraflores,Comida rápida,33.07,33.0,4.0
364,2026-04-07,13,San Borja,Postres,27.14,37.0,3.0
2736,2025-11-02,21,San Isidro,Pizza,44.68,35.0,4.0
640,2025-10-20,12,San Isidro,Pizza,58.1,29.0,4.0
2826,2025-10-21,21,San Isidro,Postres,26.32,45.0,4.0
1219,2025-11-27,11,Surco,Postres,27.56,45.0,4.0
1159,2026-02-26,20,Surco,Saludable,40.58,46.0,2.0
1416,2025-06-08,0,La Molina,Saludable,38.21,36.0,5.0
2759,2025-12-14,13,La Molina,Criolla,54.75,51.0,2.0
1528,2026-03-01,13,Surco,Comida rápida,27.66,48.0,3.0
2969,2025-10-11,19,Surco,Comida rápida,23.7,38.0,3.0
1301,2025-12-08,17,San Borja,Postres,19.47,40.0,4.0
2914,2025-06-26,14,Miraflores,Postres,19.5,23.0,4.0
1604,2025-06-07,15,San Borja,Comida rápida,34.14,46.0,3.0
161,2025-06-14,13,Miraflores,Criolla,39.59,36.0,4.0
1705,2025-11-26,6,Miraflores,Comida rápida,29.51,21.0,5.0
957,2025-09-14,20,Miraflores,Postres,21.89,33.0,4.0
2963,2026-03-03,20,San Borja,Saludable,43.92,41.0,4.0
878,2026-04-20,11,San Isidro,Comida rápida,31.13,22.0,
1920,2025-08-13,20,Surco,Comida rápida,32.09,,4.0
1885,2026-03-05,6,La Molina,Criolla,38.61,36.0,5.0
2201,2025-11-30,19,San Borja,Comida rápida,27.33,52.0,2.0
99,2026-04-09,18,Surco,Postres,23.14,40.0,5.0
2875,2025-10-12,12,Surco,Postres,25.9,30.0,4.0
2558,2025-09-16,20,Surco,Comida rápida,37.66,,4.0
254,2026-01-22,12,Surco,Comida rápida,29.84,49.0,2.0
104,2025-07-20,14,Miraflores,Comida rápida,19.05,26.0,5.0
1446,2025-07-28,12,Surco,Saludable,48.34,44.0,2.0
1444,2025-11-16,23,Surco,Pizza,45.1,41.0,3.0
1649,2025-10-02,20,San Isidro,Comida rápida,45.41,33.0,4.0
587,2025-08-17,13,Miraflores,Comida rápida,35.44,30.0,4.0
628,2025-07-09,14,San Borja,Pizza,66.93,18.0,5.0
1697,2026-03-20,19,San Borja,Pizza,49.96,44.0,2.0
2102,2026-04-30,19,Miraflores,Criolla,41.41,38.0,3.0
2200,2026-02-01,12,Surco,Saludable,24.07,36.0,3.0
404,2026-04-07,11,La Molina,Saludable,23.14,39.0,4.0
1155,2026-02-21,22,Surco,Postres,26.78,40.0,3.0
2256,2025-12-27,4,San Borja,Comida rápida,30.69,37.0,5.0
1683,2025-10-10,6,Surco,Criolla,64.31,35.0,4.0
2057,2026-03-07,13,Surco,Pizza,56.84,35.0,3.0
2892,2026-02-13,20,La Molina,Saludable,42.49,59.0,1.0
453,2025-06-17,20,San Isidro,Pizza,57.53,37.0,4.0
2302,2026-02-15,18,San Borja,Comida rápida,32.27,24.0,5.0
1328,2025-12-21,19,San Borja,Criolla,63.25,39.0,3.0
2050,2026-04-17,12,Miraflores,Postres,31.72,27.0,4.0
881,2025-11-23,19,Surco,Pizza,23.61,52.0,3.0
2966,2025-07-13,13,La Molina,Pizza,50.94,65.0,2.0
624,2025-12-03,13,San Borja,Criolla,34.06,33.0,4.0
2394,2026-02-05,20,La Molina,Saludable,28.91,49.0,3.0
2819,2025-09-06,21,Surco,Postres,12.0,29.0,3.0
1788,2025-08-25,12,San Borja,Saludable,37.81,32.0,3.0
263,2025-06-29,2,La Molina,Comida rápida,34.42,49.0,3.0
1635,2025-07-31,12,Surco,Postres,22.71,59.0,1.0
1439,2026-01-19,19,Surco,Comida rápida,38.89,41.0,4.0
2199,2025-08-26,21,Surco,Criolla,55.8,35.0,4.0
1970,2026-02-25,21,Miraflores,Postres,29.51,31.0,4.0
2521,2025-06-29,6,Surco,Postres,26.66,44.0,4.0
1803,2026-02-25,23,San Isidro,Saludable,55.63,20.0,4.0
641,2025-09-18,19,San Borja,Comida rápida,21.75,36.0,3.0
2386,2025-07-05,19,Miraflores,Pizza,67.91,17.0,5.0
2599,2026-02-12,20,Miraflores,Pizza,63.24,27.0,5.0
2878,2025-07-21,11,San Borja,Comida rápida,29.05,35.0,4.0
1960,2025-12-17,11,Surco,Comida rápida,34.98,36.0,5.0
489,2026-02-14,12,San Borja,Postres,36.98,42.0,4.0
1844,2025-05-09,21,San Borja,Postres,23.11,46.0,4.0
1735,2025-05-22,18,San Isidro,Comida rápida,23.94,22.0,5.0
147,2025-12-23,13,La Molina,Criolla,46.6,34.0,5.0
1535,2026-02-19,19,La Molina,Pizza,44.57,67.0,1.0
1987,2025-10-18,19,Surco,Pizza,69.09,46.0,3.0
1370,2026-04-28,13,Miraflores,Comida rápida,36.58,37.0,4.0
2451,2026-01-15,19,Surco,Postres,26.02,30.0,4.0
2984,2026-02-07,20,Surco,Postres,27.17,41.0,3.0
2812,2026-04-21,21,Miraflores,Criolla,50.09,27.0,4.0
660,2025-10-20,20,San Borja,Postres,21.08,47.0,4.0
1795,2026-02-01,12,Surco,Criolla,40.96,53.0,2.0
2512,2025-05-21,21,Miraflores,Pizza,57.76,36.0,3.0
187,2026-03-03,20,Surco,Comida rápida,23.69,47.0,2.0
1148,2025-09-04,13,San Borja,Criolla,56.63,33.0,4.0
609,2025-10-15,12,San Isidro,Comida rápida,27.7,34.0,3.0
2192,2026-01-18,21,San Isidro,Saludable,54.1,25.0,4.0
2800,2026-04-30,19,Miraflores,Comida rápida,17.72,29.0,4.0
1931,2026-01-01,6,Surco,Saludable,28.89,28.0,5.0
198,2025-06-21,18,Surco,Comida rápida,33.51,37.0,5.0
2328,2025-08-23,12,Miraflores,Comida rápida,40.61,45.0,
294,2026-03-06,16,San Borja,Comida rápida,27.41,31.0,
767,2025-10-01,20,Surco,Comida rápida,25.82,42.0,3.0
401,2025-09-27,11,San Isidro,Criolla,32.52,42.0,2.0
123,2025-11-30,14,Miraflores,Saludable,47.16,28.0,
203,2025-08-21,13,San Isidro,Pizza,67.3,26.0,4.0
836,2025-10-02,13,Miraflores,Pizza,48.9,34.0,4.0
2295,2026-03-22,20,La Molina,Pizza,50.59,51.0,2.0
1440,2025-09-26,21,San Borja,Postres,19.79,32.0,3.0
1734,2025-07-23,12,Miraflores,Pizza,61.95,37.0,5.0
1696,2025-12-28,11,San Isidro,Comida rápida,29.34,31.0,5.0
2976,2025-11-26,12,San Borja,Postres,21.73,40.0,3.0
1708,2025-11-08,19,San Borja,Comida rápida,34.85,34.0,3.0
2961,2025-10-25,21,La Molina,Criolla,63.86,41.0,
1154,2026-02-20,5,La Molina,Saludable,41.17,46.0,4.0
1662,2025-06-08,20,San Borja,Pizza,35.29,42.0,3.0
2433,2026-01-21,12,San Isidro,Saludable,30.96,35.0,3.0
1760,2025-07-11,0,Surco,Comida rápida,29.55,16.0,4.0
855,2025-06-03,6,Miraflores,Postres,29.52,35.0,5.0
1590,2026-03-19,12,Surco,Criolla,47.91,51.0,3.0
2268,2025-06-05,12,San Borja,Comida rápida,38.92,26.0,4.0
642,2025-12-28,20,Surco,Criolla,39.01,54.0,2.0
2,2026-04-14,13,Surco,Criolla,53.7,34.0,3.0
2161,2026-02-14,14,Miraflores,Comida rápida,21.35,39.0,4.0
699,2026-04-22,8,La Molina,Comida rápida,38.74,46.0,2.0
1637,2025-06-28,21,San Borja,Comida rápida,38.87,26.0,4.0
1292,2025-11-13,14,San Borja,Comida rápida,37.7,20.0,
2904,2025-08-06,20,San Isidro,Criolla,50.31,31.0,4.0
2490,2026-04-03,7,Miraflores,Pizza,55.38,16.0,4.0
1521,2025-10-05,12,La Molina,Comida rápida,31.92,56.0,2.0
1854,2026-04-13,13,San Isidro,Saludable,34.41,42.0,4.0
1137,2025-08-12,11,Surco,Postres,27.9,40.0,3.0
2993,2025-08-15,12,Surco,Comida rápida,26.66,29.0,4.0
1632,2025-09-24,13,Surco,Criolla,53.31,30.0,3.0
1999,2025-06-13,21,San Borja,Pizza,61.59,29.0,4.0
664,2025-07-19,21,San Isidro,Comida rápida,29.35,20.0,5.0
684,2025-12-10,12,Surco,Comida rápida,29.6,33.0,4.0
1258,2025-06-23,11,La Molina,Postres,33.34,44.0,2.0
318,2025-12-12,13,La Molina,Pizza,44.97,38.0,5.0
